id_panorama,nombre,edad
103688,Vicente Alvarado Peres,105
103688,Sra. Inés Varela Trejo,
103692,Samuel Medina Vélez,21
103692,Esteban Moya Mondragón,70
103693,Horacio Delagarza Perales,55
103693,Octavio Trejo Malave,51
103695,Sancho Miranda Aguirre,
103695,Sra. Lourdes Espino Maestas,21
103696,Isabela Arevalo Posada,19
103696,Magdalena Sevilla Carrera,72
103707,Gustavo Amaya Alanis,74
103707,María Soliz Curiel,
103707,Sra. Marcos Corona Carvajal,60
103707,,29
103707,Elvira Limón Montenegro,104
103707,Dorotea Reyes Pichardo,91
103708,,110
103717,,84
103719,Beatriz Alvarez Romo,34
103719,Elisa Ibarra Orta,56
103719,Jorge Posada Salazar,
103730,Sta. Inés Villaseñor Leyva,68
103730,Sra. David Huerta Salinas,10
,Patricia Girón Domínquez,22
103730,Luis Miguel Sarabia Pichardo,85
103730,Verónica Prado Domínguez,80
103730,Gonzalo Peres Fernández,
103731,Benito Jasso Galarza,41
103731,Marisol Ruiz Orellana,103
103731,Miguel Pineda Carrera,74
103731,Beatriz Delacrúz Alcaraz,37
103731,Lourdes Estrada Ulloa,22
,Cristian Lucio Gamez,60
103732,Vicente Caldera Velásquez,37
103732,Sta. Carlota Fajardo Henríquez,
103732,Sra. Lourdes Quezada Herrera,33
103732,Sra. Carla Cornejo Lara,59
103732,Antonia Vigil Velázquez,97
103732,Sra. Juan Correa Márquez,18
103733,Sta. Anita Vásquez Caballero,24
103733,Sta. Berta Toro Chávez,3
103733,Beatriz Lovato Casanova,11
103733,Ana María Briones Linares,83
103733,Bernardo Ornelas Limón,110
103733,Daniel Zepeda Rosales,74
103738,Sr. Sergio Armas Garay,63
103738,Gloria Rubio Arguello,
103738,Rubén Cintrón Cervantes,86
103738,Carla Cortez Santana,103
103738,Sra. Lourdes Delao Gonzales,35
103738,Sta. José Luis Sandoval Vélez,39
103739,Marisol Montenegro Arellano,105
103739,Ignacio Camacho Camarillo,37
103739,Rocio Cerda Abreu,59
103739,Jerónimo Porras Tejada,35
103739,,41
103739,Clemente Santillán Ballesteros,91
103740,David Archuleta Valencia,19
103740,Ana Peña Gallardo,24
103740,Andrés Ulibarri Haro,
,Eva Santacruz Orta,
103740,Benito Mata Correa,16
103740,Ángela Maya Anguiano,56
103741,Sta. Cecilia Mireles Longoria,105
103741,Lola Lucio Ulloa,
103741,Olivia Ramón Navarrete,53
103741,Cristian Esquivel Valdés,81
103741,Sra. Adán Gastélum Flórez,63
103741,Elena Gamez Griego,12
,Irene Matos Segura,53
103742,Micaela Franco Orozco,58
103742,Alicia Guevara Colunga,12
103742,Teresa Galarza Nieto,29
103742,Alberto Rendón Colón,29
103742,Marta Barela Lemus,59
103743,Guadalupe Saldivar Caldera,62
103743,Sr. Virginia Carrasco Tijerina,95
103743,Gerardo Lemus Lomeli,74
103743,Maricarmen Negrón Armas,45
103743,Jorge Olivo Pedroza,25
103743,Adela Ferrer Sepúlveda,45
103746,Patricio Borrego Tórrez,31
103746,Sra. Samuel Lira Ruelas,17
103746,Alejandra Collazo Calvillo,51
,Mariana Mateo Menéndez,19
103746,Rubén Marroquín Delatorre,32
103746,Rafael Cintrón Avilés,73
103747,Esteban Cepeda Ocampo,75
103747,Daniela Farías Benavídez,21
103747,José María Galarza Gonzales,77
103747,Sra. Susana Zepeda Cervántez,34
,Gabriela Olivera Espino,11
103747,Rocio Longoria Holguín,106
103748,Estela Quintana Casillas,63
103748,Luis Miguel Corrales Ceja,66
103748,Margarita Villareal Molina,4
103748,Luisa Arredondo Badillo,68
103748,,52
103748,Eduardo Irizarry Calvillo,50
103752,Marilu Saiz Vaca,14
103752,Sta. Lourdes Gracia Leyva,3
,Javier Bonilla Frías,-77
,César Mireles Sarabia,51
103753,Manuel Valadez Cadena,104
103753,Julia Franco Madrid,
103754,Bernardo Trujillo Solorzano,12
,Lilia Colunga Porras,82
103754,,104
103758,Magdalena Nieto López,78
103758,,70
103758,Tomás Puente Amaya,57
103758,Maricarmen Terrazas Rascón,101
,Ramón Quintana Luna,80
103758,,73
103759,Sr. Leticia Muro Lozano,66
103759,Cristian Rivera Orellana,17
103759,Lilia Negrete Gutiérrez,66
103759,Gerardo Pulido Collado,18
103759,Sr. Juana Malave Ortiz,47
103759,José Luis Baeza Guardado,101
103763,Inés Madrigal Montañez,54
103763,Guillermina Santiago Calvillo,78
103763,Alberto Castellanos Zambrano,5
103763,David Hernández Villaseñor,83
,Eva Villanueva Barreto,74
103763,Bernardo Mascareñas Fonseca,93
103817,Ana María Moya Arenas,61
103773,Sta. José Saldivar Araña,99
103773,,49
103773,Arturo Collado Enríquez,48
103773,Lilia Delafuente Pérez,-69
103773,Antonio Henríquez Alcala,105
103773,Carlota Rolón Calderón,44
103773,Gustavo Sepúlveda Echevarría,65
103773,César Tamez Quintero,26
103773,Hugo Luevano Ornelas,109
103773,Francisco Esparza Peña,79
103781,José Maestas Carrion,-26
103782,Alberto Barragán Muro,54
,Armando Galván Cepeda,3
103782,Ramón Ceja Rolón,5
103784,Teresa Nevárez Esparza,44
103784,Ignacio Razo Abeyta,89
103784,Marco Antonio Valle Griego,102
,Alicia Montoya Gutiérrez,29
103793,,97
,Carla Camarillo Mondragón,49
103794,,6
103794,,56
103794,,53
103795,Alicia Tijerina Mercado,61
,José Luis Estévez Trejo,23
103795,,41
103795,Sra. Caridad Garrido Cotto,-6
103795,Sra. Ricardo Rosario Lebrón,109
,Ramón Botello Alba,34
103795,Victoria Alemán Orozco,7
103795,Sra. Mario Malave Granados,107
103795,Sta. Margarita Tafoya Lerma,35
103795,Rosario Muro Merino,30
103796,Gustavo Godínez Aguirre,-31
103800,Alejandra Salazar Téllez,22
103800,,66
103801,Juan Ojeda Guardado,70
103801,Florencia Piña Olivera,27
103802,Elsa Roldán Becerra,81
103802,Cristian Moya Esquivel,109
103805,Sr. Jaime Melgar Moya,69
103805,Óscar Pedroza Rivero,43
103808,,39
103808,Juan Carlos Chapa Rico,50
103809,Gregorio Miramontes Meraz,16
,María Soledad Jiménez Saldaña,90
103810,Cristobal Nevárez Magaña,61
103810,,65
103811,Sta. Ramona Delapaz Laureano,99
103811,Felipe Meléndez Ayala,54
103812,Conchita Briseño Arriaga,76
103812,Yolanda Soto Balderas,65
103823,,53
103824,,88
103824,Óscar Gamez Nava,-91
,Alfonso Rocha Concepción,
103826,,54
103830,,9
103830,Claudio Borrego Tamez,
103830,María José Alejandro Báez,73
103830,Sra. María Teresa Verdugo Samaniego,60
,Teodoro Baeza Armenta,69
103830,Julio Cazares Delvalle,38
103831,Sr. Verónica Trejo Ramírez,47
103831,Sra. Rosalia Alvarez Guerra,23
103831,Sr. Juan Loera Valencia,6
103831,Sancho Ornelas Huerta,16
103831,Sr. Isabela Ruelas Morales,62
103831,Hernán Zamora Gamez,60
103832,Marco Antonio Arredondo Alonzo,66
103832,Sr. Jesús Jurado Jaimes,-76
103832,Patricio Gil Mateo,30
103832,Ernesto Granados Muñoz,10
103832,Bernardo Gallegos Ochoa,37
,Emilio Amaya Alcala,52
103833,Ana Luisa Valdez Barrientos,63
103833,Alicia de Jesús Chavarría,45
103833,Eloisa Aguirre Pantoja,105
103833,Francisco Olvera Aguirre,-73
103833,Mateo Hinojosa Saldivar,105
103833,Alicia Flores Vega,102
103839,Sr. Santiago Fernández Aponte,
103839,Jerónimo Valadez Cavazos,67
103839,Alfredo Valle Tijerina,104
103839,Elena Baca Echevarría,11
103839,Juan Molina Vásquez,93
103839,Ernesto Pichardo Anguiano,93
103840,Graciela Pulido Flores,98
103840,Berta Vera Delao,75
,Ernesto Muro Reyna,109
103840,Elena Nazario Lomeli,
103840,Mercedes Delgado Torres,84
103840,Vicente Montañez Loera,60
103841,Armando Cabán Zúñiga,
103841,Ignacio Regalado Lozada,99
103841,Diego Villagómez Jaime,-77
103841,Sta. Carlota Cintrón Cadena,17
103841,Mario Esquivel Hinojosa,78
103841,Gregorio Atencio Badillo,19
103842,Ramona Feliciano Sotelo,69
103842,Emilia Hernandes Pérez,71
103842,Roberto Crespo Campos,6
103842,Raúl Lovato Espinal,99
103842,Germán Abreu Reyna,92
103842,Lucas Arce Delrío,97
103843,José Luis Vallejo Rubio,83
,,46
103843,Santiago Fajardo Ulibarri,52
103843,,
103843,,6
103843,Elisa Hinojosa Apodaca,54
103849,Sra. Laura Colunga Olivo,83
,Homero Gil Lugo,82
103849,Sr. Luis Miguel Mena Miranda,104
103849,,6
103849,Tomás Salazar Reséndez,36
103849,Leonor Ballesteros Orta,
103849,Patricio Puga Carrion,62
103849,Sta. Cecilia Rincón Peres,-87
103849,Margarita Fajardo Jiménez,
103850,Lorenzo Sedillo Valdés,46
103850,Virginia Terán Solís,37
103850,Eduardo Ramírez Arce,83
103850,Manuela Cerda Solorio,76
103850,Jorge Fajardo Murillo,104
103850,Sra. Ramón Rincón Fonseca,-105
103850,Sr. Guillermina Cervántez Romo,67
103850,Anita Gutiérrez Cavazos,20
,,
,,
103850,Sra. Rafael Montañez Olvera,97
103851,Cecilia Delatorre Beltrán,69
103851,Juan Elizondo Vega,105
103851,,-89
103851,Timoteo Roque Sepúlveda,24
103851,Sra. Francisco Sepúlveda Mejía,79
103851,Antonia Posada Terán,110
103851,Alicia Madrigal Quiñones,61
103851,Sra. Lucas Arenas Salazar,64
103851,Adán Sarabia Robles,58
103852,Luis Miguel Jasso Nazario,75
103852,Alejandro Rivas Fonseca,72
103852,Catalina Sosa Zapata,48
103852,,90
103852,Luis Hernandes Medina,12
103852,Ana Luisa Granados Valdez,26
103852,Pedro Barrera Rojas,76
103852,Esperanza Niño Araña,-13
103852,Sr. Pedro Sierra Pabón,95
103853,Octavio Lira Casas,
,Antonia Zapata Nieto,
103853,Rafael Corona Jaramillo,3
103853,Sra. Sancho Leal Hidalgo,50
103853,Sta. Mariano Tamez Mojica,36
103853,Luisa Preciado Quesada,82
103853,Mercedes Cazares Garay,69
103853,Horacio Galván Rolón,75
103853,Alicia Partida Concepción,38
103857,Emilia Méndez Villalpando,32
103857,Gregorio Báez Sepúlveda,24
103857,Débora Carranza Cervántez,18
103857,Sr. Jorge Luis Valladares Almonte,96
103857,Isabel Suárez Hinojosa,78
,María Soledad Maya Negrón,98
103857,Manuela de Anda Marrero,
103857,María Cristina Báez Mireles,81
103857,Lilia Rivas Ozuna,36
103857,Sr. Clemente Montero Casanova,103
103858,Teresa Gurule Niño,51
103858,,52
103858,Gabriela Olivera Mojica,90
103858,Esperanza Armijo Lebrón,61
103858,Sra. Horacio Alaniz Caballero,88
103858,,-84
103858,Marisol Loera Hinojosa,71
103858,Ramona Montoya Cabán,14
103858,Ramiro Baca Beltrán,41
103858,,58
103859,Sr. Alejandro Araña Palomo,76
103859,Sra. Tomás Barreto Rubio,102
103859,Mateo Rolón Delao,40
103859,Lucas Sierra Espinoza,99
103859,Sta. Carla Villalobos Dueñas,81
103859,Miguel Ángel Riojas Valencia,31
103859,Ana Tejada Vásquez,64
103859,,67
103859,Marcela Ríos Casas,-27
103859,Rosario Cuellar Alanis,17
103860,Lorena Aguilera Urrutia,62
103860,Timoteo Negrete Santillán,
103860,Ariadna Olivo Alva,-64
103860,Rubén Carbajal Gallegos,-10
103860,María Heredia Tafoya,34
103860,Sr. Virginia Gallardo Linares,74
103860,Olivia Mondragón Caballero,32
103860,Patricia Araña Galarza,104
103860,Benito Sedillo Alarcón,83
103860,Sra. Mónica Acevedo Coronado,42
103871,Lorenzo Romo Cano,67
103871,Cristobal Escobedo Saldaña,8
103876,Víctor Garza Roldán,87
103876,Pablo Olvera Reséndez,78
103880,Ester Montes Verduzco,31
103880,Jaime Marrero Quezada,7
103880,Sra. Sara Almonte Hurtado,64
103880,Anita Rosales Collazo,85
103881,Patricia Collazo Meléndez,46
103881,,46
103881,Rodrigo Armijo Romero,28
103881,Gregorio Carbajal Duran,
103888,,108
103889,,39
103889,Mónica Aparicio Sedillo,-75
,Francisca Longoria Lemus,72
103896,Sra. Dorotea Puga Guzmán,-102
103896,Josefina Perea Rincón,11
103896,Pedro Elizondo Ornelas,17
103896,Luz Juárez Cotto,98
103896,Micaela Mercado Arenas,109
103896,Raquel Lovato Ordóñez,60
,José María Véliz Perea,65
103896,Cristobal Frías Mota,8
103896,Sta. Virginia Carrera Pantoja,34
103896,Francisca Solís Mojica,93
103897,María Cristina Frías Correa,39
103897,Caridad Chacón Valdés,
103897,María José Prieto Alfaro,107
103897,Ana María Santillán Juárez,
103897,Adriana Riojas Tamez,11
103897,Javier Cisneros Girón,24
103897,,37
103897,Marcela Almaraz Alemán,62
103897,Verónica Colunga Verdugo,
103897,Sta. Conchita Medrano Armas,74
103898,Maricarmen Segura Camacho,39
103898,María Villalobos Armendáriz,93
103898,Sr. Cristian Noriega Mojica,60
103898,Reina Rosario Batista,12
103898,Sergio Valdés Lucio,31
103898,Sta. Florencia Acevedo Riojas,71
103898,Maricarmen Lucero Anguiano,14
,Gerardo Griego Villaseñor,-16
103898,Sr. Conchita Orta Heredia,108
103898,Sta. Adela Almonte Aparicio,87
103901,Luz Feliciano Pedraza,32
103901,Isabel Pelayo Valladares,79
103901,Sergio Frías Deleón,37
,Alejandra Saucedo Ybarra,57
103901,Julio César Segura Gonzales,40
,Mercedes Barrera Samaniego,
103901,Sr. Mónica Grijalva Gollum,68
,Esperanza Salcido de Jesús,
103901,,36
103901,Florencia Lerma Carrillo,28
103902,Felipe Monroy Domínguez,41
103902,Sr. Salvador Hernandes Aguilera,15
,Raquel Alaniz Berríos,-20
,Barbara Padilla Estévez,-99
103902,Lourdes Roybal Ruiz,38
103902,Federico Luevano Riojas,109
103902,Florencia Barrios Rosado,32
,José Eduardo Granados Zaragoza,54
103902,,-88
,,
,,
103902,Sta. Cristian Lebrón Samaniego,8
,Gustavo Carrasco López,71
103903,Débora Mojica Miranda,102
103903,Octavio Quintero Murillo,84
103903,Miguel Bahena Alicea,63
103903,Sra. Jaime Tirado Medrano,40
103903,Germán Bonilla Robledo,34
103903,Sta. Diana Cazares Botello,14
103903,Armando Meléndez Vela,39
103903,Margarita Lerma Toro,81
103903,Carlota Saldaña Delrío,31
103904,Sr. Bernardo Lomeli Rael,87
103904,Sr. Martín Jimínez Toledo,43
103904,,27
103904,Luisa Escamilla Espinosa,42
103904,Sra. Julio César Suárez Gaitán,36
103904,José Luis Delagarza Saavedra,5
103904,Sra. Pedro Abreu Gaona,67
103904,Ramiro Gutiérrez Rivera,108
,Mayte Rincón Bernal,43
103904,Isabela Chavarría Terán,8
103908,,50
,Sta. Raquel Alemán Olvera,63
103909,Débora Niño Carrion,
103909,Francisco Zaragoza Bermúdez,98
103909,Sta. Timoteo Terán Almaraz,72
103909,Rosa Rojo Bustamante,91
,Antonio Ruelas Robledo,62
103909,Mayte Benavides Godínez,94
103909,Elisa Atencio Tapia,
103909,Berta Acevedo Madrigal,18
103909,Sr. Mario Alcala Olmos,106
103909,,19
103910,Rubén Rivero Ocasio,-10
103911,Victoria Partida Terán,98
103911,Carlota Carrero Rivero,27
103911,Santiago Ruiz Zavala,9
103911,Ramiro Quiñones Rendón,
103911,Arturo Montaño Espino,6
103911,Andrés Vanegas Hernandes,15
103911,Sr. Ariadna Valdés Ojeda,50
103911,Inés Posada Adame,7
103911,Agustín Maestas Saucedo,95
103911,Cristina Sandoval Delrío,3
103914,Sra. Felipe Peña Farías,87
103914,Clemente Villarreal Jaramillo,3
103914,Laura Dávila Yáñez,54
103914,Cristian Hidalgo Saldivar,77
103914,Jaime Matías Villarreal,21
103918,Ramiro Chacón Rendón,29
103918,Octavio Guerrero Salas,26
,Ariadna Sosa Velásquez,16
,,48
103925,Gustavo Palomino Delagarza,69
103925,Andrés Arriaga Cazares,7
103925,María Luisa Rivas Delarosa,44
103925,Julia Meléndez Ramón,69
103925,Adriana Garrido Llamas,
103925,Óscar Galván Rico,
103926,Julia Alvarado Palacios,24
103926,Francisca Gil Briones,90
103926,Gloria Arce Valverde,62
103926,María Luisa Deleón Salgado,4
103926,Claudio Valencia Quiroz,17
103926,Conchita Aranda Adorno,67
103926,Sr. Reina Grijalva Sotelo,78
103927,Rosalia Valadez Portillo,104
103927,Víctor Dávila Menéndez,-51
103927,Pilar Ocasio Preciado,39
103927,Rubén Benítez Tovar,8
103927,Elvira Adorno Correa,21
103927,Emilio Mata Cisneros,51
103927,Santiago Irizarry Alarcón,92
103928,Nicolás Carrasco Ramón,35
103928,Sra. Barbara Olivas Sepúlveda,24
103928,Concepción Jimínez Miramontes,35
103928,Samuel Gonzales Adame,20
103928,Sra. Alfredo Ayala Deleón,12
103928,Juan Collado Corral,12
103928,,49
103929,Sta. Guillermo Lovato Girón,45
103929,Ana María Ferrer Malave,16
103929,Sra. Hugo Cerda Gaitán,6
103929,Sra. Concepción Mena Segovia,109
103929,Sra. Enrique Colunga Cintrón,18
103929,Sra. Rocio Carbajal Guevara,98
103929,Sr. Silvia Ochoa Cordero,26
103930,Agustín Bétancourt Cavazos,22
103930,,75
103930,Silvia Camacho Monroy,19
103930,José Eduardo Armijo Acuña,3
103930,Sra. Claudio Báez Camarillo,43
,Sta. Estela Aragón Pichardo,19
103930,Carolina Peres Acevedo,97
103933,Daniela Espinoza Zelaya,57
103933,Mayte Oquendo Fierro,50
103933,Ernesto Gallegos Alvarez,21
103933,Felipe Ávalos Arreola,55
103933,Jesús Frías Dueñas,21
103933,Sta. Ana María Bravo Báez,42
103933,Carlos Blanco Pacheco,
103933,María Eugenia Heredia Muro,70
103934,Sta. Andrea Luna Borrego,84
103934,Concepción Escobar Meléndez,99
103934,Germán Solorio Santacruz,43
103934,Cristobal Zelaya Uribe,86
103934,Adela Perales Ledesma,5
,Francisca Cardenas Apodaca,51
103934,Antonio Gutiérrez Miranda,35
103934,Luisa Salcido Bermúdez,62
103935,Claudio Delrío Lemus,
103935,Guillermina Irizarry Heredia,79
103935,Carmen Delacrúz Vallejo,103
103935,Miguel Ángel Benítez Cisneros,97
103935,Patricia Alarcón Aragón,106
103935,Rosario Aparicio Carrero,69
103935,Agustín Angulo Mares,30
103935,Elena Aguirre Avilés,92
103936,Elsa Téllez Gonzales,109
103936,María Elena Fierro Suárez,108
103936,María Teresa Verduzco Naranjo,91
103936,Raquel Acuña Garza,91
103936,,46
103936,Maricarmen Alarcón Puente,31
103936,Soledad Villarreal Mejía,39
103936,Jaime Bernal Córdova,105
103937,Timoteo Cintrón Alonso,57
103937,Miguel Alva Matías,72
103937,Reina Colón Perea,
103937,María José Quiñones Reséndez,15
,,
,,
103937,Maricarmen Quiñónez Espino,89
103937,Fernando Delvalle Raya,56
103937,Maricarmen Escamilla Arteaga,48
103937,Benjamín Hinojosa Segura,33
103938,José María Cabrera Sauceda,12
103938,David Vergara Ornelas,107
103938,Ana Riojas Rosado,87
103938,Armando Montemayor Armijo,93
103938,Carlota Vaca Candelaria,67
103938,Luz Suárez Bravo,106
103938,Sr. Esperanza Corral Cardenas,3
103938,Clemente Casanova Fuentes,33
103942,José María Casárez Palomo,82
103942,Magdalena Lerma Irizarry,27
103942,Carla Manzanares Vanegas,30
103942,Natalia Gutiérrez Castellanos,107
103942,Verónica Alcántar Alcala,84
103942,Sta. Nicolás Anaya Jasso,68
103942,Rocio Linares Aponte,70
103942,Eloisa Jáquez Varela,97
103948,Rubén Vallejo Tórrez,80
103948,Sr. Daniela Cornejo Maestas,45
103948,Gilberto Fajardo Ponce,83
103948,Rubén Munguía Cedillo,10
103948,Sta. César Loera Cazares,98
,Ana Padilla Lugo,
103949,Sra. Verónica Coronado Luna,22
103949,Reina Hernández Verduzco,51
103949,,11
103949,Ángela Ruiz Sierra,57
103952,,44
103952,Alicia Parra Toledo,30
103952,,81
,Sra. Rafael Lemus Malave,-81
103952,Alberto Marrero Farías,86
103956,José María Montemayor Arias,84
103956,Sta. Víctor Tijerina Olvera,36
103965,Sergio Velásquez Carmona,30
103965,Ramona Suárez Benavides,50
103965,Isabela Paz Arenas,29
103968,Ana Luisa Pelayo Cortés,84
103968,Mariana Verduzco Amaya,22
103968,Daniel Dávila Lucero,41
103969,Sta. Jerónimo Barrientos González,4
103969,Rafael Echevarría Ferrer,103
103969,Sta. Gabriela Estrada Jurado,99
103970,Marilu Ochoa Rincón,63
103970,Rosa Cedillo Villagómez,89
103970,Sra. Armando Alaniz Gaona,
103979,Julio César Llamas Gamboa,28
,Pablo Muñoz Salinas,57
103979,Gloria Calderón Contreras,68
103979,,95
103979,Clemente Ureña Pedroza,107
103979,Homero Arteaga Tirado,
103979,Ricardo Alonzo Zúñiga,34
103979,Débora Prieto Zúñiga,29
103979,Cecilia Navarro Pacheco,52
103979,,55
103980,,23
103980,Marcos Barajas Núñez,3
103980,Federico Ponce Escobedo,-24
103980,Gabriela Quiñones Delatorre,42
103980,Eduardo Terán Patiño,36
103980,Sra. Gustavo Tórrez Pineda,84
103980,Sr. Mercedes Cervántez Bonilla,59
103980,Ricardo Nazario Carrillo,29
,Sra. Mateo Toro Ozuna,69
103980,Andrés Hurtado Llamas,84
103981,Irene Pedroza Bahena,34
103981,Samuel Aparicio Morales,90
103981,Sra. Arturo Reséndez Maestas,64
,Eloisa Figueroa de Anda,50
103981,Óscar Botello Meraz,105
103981,,100
,Sr. Lourdes Santacruz Puente,24
103981,Óscar Mena Ríos,107
103981,Inés Valdivia Guerra,34
103981,Lorenzo Zamora Ramírez,94
,Mayte Sotelo Jáquez,18
,Rosalia Vega Colunga,67
,Conchita Carrasquillo Portillo,110
103988,,108
103989,Francisca Pelayo Gollum,28
103989,José Armenta Fierro,92
103989,Norma Mojica Roybal,34
103989,Sra. Patricia Zelaya Puga,71
103989,Anita Varela Alba,24
103989,Elisa Velázquez Salinas,37
103989,Sr. Ricardo Robles Collado,98
103989,,62
103990,,96
103990,,9
,,38
,,77
,Ángela García Solano,104
103993,Marilu Urrutia Terrazas,-87
103998,,17
,Homero Domínguez Villanueva,64
104001,,31
104001,Mateo Baeza Bañuelos,97
104001,Ignacio Padrón Altamirano,
104001,María José Curiel Franco,21
104001,Sra. Inés Cabán Limón,70
104001,Adriana Tejeda Casas,-97
104001,Martín Treviño Blanco,10
104002,Sra. Marco Antonio Benítez Gómez,91
104002,,89
104002,Víctor Soliz Martínez,74
104002,Hernán Segovia Cano,38
104002,,51
104002,Sr. Rocio Crespo Oquendo,102
104002,Caridad Torres Ramos,30
104007,Silvia Terrazas Barrios,59
104007,Sra. José Zapata Menéndez,3
104007,Victoria Melgar Puente,84
104007,Pablo Valles Villa,5
104007,Sr. Diego Cintrón Limón,88
104007,Ramón Gallegos Puente,46
104007,Dolores Perea Jimínez,3
104007,Homero Moreno Velásquez,110
104007,Sr. Salvador Valles Canales,92
104007,Guillermina Llamas Molina,-56
104008,Timoteo Vigil Roldán,56
104008,Sta. Cecilia Laboy Ruiz,5
104008,Cecilia Blanco Velázquez,86
104008,Joaquín Zapata Arias,38
104008,Mariana Alaniz Frías,68
104008,Sra. Marilu Alicea Montaño,71
104008,,94
104008,Ángela Lemus Valle,56
104008,Cristina Quiñones Beltrán,11
104008,Timoteo Roldán Cervántez,76
104009,Sra. Teodoro Garay Sandoval,52
104009,Gerardo Pelayo Jáquez,91
104009,Octavio Aparicio Anguiano,75
104009,Enrique Tamez Lovato,93
104009,,3
104009,,60
104009,Guadalupe Sisneros Aponte,81
104009,Esteban Sánchez Fonseca,110
104009,Federico Verduzco Lomeli,4
104009,Timoteo Rivera Jaimes,9
,Óscar Castañeda Baca,31
,Benjamín Mojica Jurado,52
104011,Julio Concepción Barrera,76
104011,Sta. Jorge Luis Báez Casares,77
104011,Sra. Irene Rivas Aguirre,27
104011,Ana Luisa Mesa Marrero,49
104011,Víctor Castro Aranda,
104011,Juana Páez Abeyta,47
104011,Norma Ordóñez Alejandro,35
104011,Sra. Margarita Solorzano Bernal,59
104011,Sr. Isabel Santillán Tijerina,48
104011,Alicia Cornejo Deleón,69
104012,Florencia Cisneros Ledesma,86
104012,Germán Fierro Banda,25
104012,Susana Tejada Estrada,46
104012,Cecilia Alonso Oquendo,58
104012,Teodoro Ramos Ceja,106
104012,Carolina Grijalva Rubio,95
104012,Carlos Rosas Caldera,29
104012,,51
104012,Daniela Medrano Luna,64
104012,Gilberto Tirado Cervántez,63
104015,,43
104018,Sra. María Soledad Tafoya Rosas,20
104018,Sancho Montañez Maldonado,78
104019,Ariadna Alfaro Nieto,98
104019,Clara Valenzuela Chacón,66
104022,Ernesto Casárez Delarosa,95
104022,Carla Negrete Toro,
104023,Jesús Carbajal Preciado,101
104023,Sr. Hugo Abrego Montalvo,66
104024,Carlota Arevalo Barrientos,97
104024,Jorge Luis Vargas Henríquez,72
104027,Timoteo Olivera Gaona,13
104027,Anita Arteaga Solano,61
104027,Sr. Hernán Vázquez Curiel,48
104027,Sr. Ramón Ramírez Olmos,-108
104027,Manuel Sandoval Porras,19
104027,César Ornelas Torres,33
104027,Miguel Ángel Reséndez Barrera,44
104027,Sta. Anita Gaytán Gallardo,20
104027,David Muro Muñoz,-63
104028,Patricia Nieves Alcántar,101
104028,José Eduardo Rolón Cerda,7
104028,María Soledad Batista Armijo,46
104028,,11
104028,María Soledad Quiñones Camarillo,13
104028,Sra. Norma Collazo Gollum,75
104028,Ester Aparicio Valle,69
104028,Julio Chávez Mendoza,26
104028,Eloisa Lucio Lugo,12
104029,Sra. Francisco Peralta Toledo,84
104029,Rubén Rosas Colunga,-104
104029,Natalia Pichardo Oquendo,46
104029,Virginia Naranjo Almanza,20
104029,Sra. Mercedes Sandoval Arriaga,79
104029,Tomás Arias Casillas,38
104029,Sra. Jaime Martínez Parra,70
104029,Rebeca Cordero Girón,36
104029,Homero Amador Alemán,87
104030,Gustavo Lozano Collado,100
104030,Gabriel Padilla Villalpando,52
104030,Ariadna Uribe Pacheco,101
104030,Sta. Javier Ochoa Santacruz,4
104030,Rodrigo Arevalo Carranza,
104030,Conchita Sedillo Munguía,45
104030,Sta. Rosalia Soliz Huerta,97
104030,Cecilia Regalado Cuellar,56
104030,Andrea Rojas Campos,71
104035,Rebeca Jiménez Vásquez,26
,Verónica Mata Guzmán,53
104036,Esteban Verdugo Tello,34
104036,Fernando Sotelo Olivárez,104
104037,Joaquín Quesada Paz,67
104037,Julio César Cisneros Casanova,59
104038,Federico Cardona Raya,-94
104038,Sr. Jorge Gurule Arguello,81
104039,Hernán Pérez Ureña,34
104039,Rodrigo Alva Sierra,81
104042,Concepción Quiñónez Matías,54
104042,Raquel Echevarría Aponte,96
104043,Sta. Beatriz Cruz Vergara,18
104043,Natalia Arenas Delatorre,11
,Sr. María Soledad Godínez Zúñiga,74
104044,Roberto Valdivia Zarate,75
104047,Mariano Navarrete Domínquez,48
104047,,20
104048,Sr. Gregorio Miranda Gutiérrez,82
104048,Sta. José Benavídez Montero,104
104049,Amalia Carranza Orosco,75
104049,Homero Almonte Galindo,76
104052,Jacobo Cazares Casanova,88
104052,Daniela Brito Peralta,30
104052,Ramón Figueroa Ávalos,93
104052,Ramiro Gallardo Rosado,50
,Salvador Corral Galarza,92
104052,Laura Solorio Muñiz,74
104052,Sr. Lucia Valles Palomino,-43
104052,Mayte Solorzano Colunga,-78
104052,Eva Serrato Alanis,103
104055,María del Carmen Altamirano Romo,51
104055,Sra. Federico Jaime Orta,54
104055,David Gaona Vanegas,58
104055,Norma Sanches Piña,19
104055,,38
104055,,53
104055,Jaime Delapaz Alvarez,110
,Mariana Uribe Salcido,48
,Jacobo Reyna Muñiz,9
104056,Benjamín Lomeli Covarrubias,106
104056,Sra. Bernardo Cardenas Esquivel,108
104056,Soledad Pérez Dávila,109
104056,Sta. Ana Araña Madrid,25
104056,Timoteo Avilés Montaño,11
104056,Sr. Anita Palomo Rascón,7
104056,Andrés Rael Posada,25
104056,Sra. Elisa Montenegro Tamez,46
