octavio5607@viajes.cl,590850,58341,Cádiz,Pontevedra,41,2141,175000,JetBlue,,Clase económica,2025-06-29,2025-06-30
srloecal@viajes.cl,590852,92850,Algeciras,Benalmádena,80,3268,203000,JetBlue,Mataró,Clase ejecutiva,2026-01-06,2026-01-08
srdavech@viajes.cl,590857,33856,Benalmádena,El Prat de LLobregat,95,2667,160000,Etihad Airways,Alcalá de Henares,Clase ejecutiva,2026-01-12,2026-01-13
sr.9680@viajes.cl,590860,22597,El Prat de LLobregat,Las Palmas de Gran Canaria,78,2195,82000,Alaska Airlines,Alcorcón;Mollet del Vallés;Valladolid,Primera clase,2026-01-15,2026-01-16
sodega@viajes.cl,590896,26377,albacete,Zamora,71,3911,496000,Vueling,Vigo;Orihuela;Tarrasa;Alcoy;Gijón,Primera clase,2026-01-18,2026-01-20
Isabelloera@viajes.cl,590900,21143,Zamora,Getafe,95,502,162000,Qantas,,Clase económica,2026-01-23,2026-01-23
DorotearodrOAgez@viajes.cl,590908,20836,San Sebastián,Puertollano,53,3159,180000,American Airlines,Leganés;Sabadell;Orihuela;Orense,Primera clase,2026-06-09,2026-06-11
concepciOIn9687@viajes.cl,590909,11606,Puertollano,Motril,58,1123,139000,All Nippon Airways (ANA),Tarragona,Clase económica,2026-06-11,2026-06-11
srdOocosa@viajes.cl,590917,36663,Motril,ELCHE,55,604,173000,Singapore Airlines,,Clase ejecutiva,2026-06-18,2026-06-18
clqume@viajes.cl,590934,86634,Gecho,Baracaldo,35,1330,52000,JetBlue,,Clase económica,2026-11-21,2026-11-21
sr.3249@viajes.cl,590936,43712,baracaldo,Marbella,1,697,137000,Air Canada,,Clase ejecutiva,2026-11-22,2026-11-22
Luissisneros@viajes.cl,590937,3934,Marbella,Badajoz,79,2159,155000,Alaska Airlines,Badalona,Clase económica,2026-11-22,2026-11-23
sr.4355@viajes.cl,590986,21694,Badalona,Linares,88,3326,135000,Alaska Airlines,Santa Cruz de Tenerife;Oviedo;Elda;Lérida,Primera clase,2025-07-22,2025-07-24
Barbaragallardo@viajes.cl,590996,23781,Alcalá de Henares,Santander,73,362,181000,KLM,,Clase económica,2025-07-12,2025-07-12
femual@viajes.cl,590997,47391,Santander,Dos Hermanas,67,1408,65000,United Airlines,Mataró,Clase económica,2025-07-12,2025-07-12
gutolo@viajes.cl,590998,21572,Dos Hermanas,Alcobendas,59,3222,199000,Avianca,Oviedo;Lorca;Valencia;Ponferrada,Clase ejecutiva,2025-07-12,2025-07-14
clemente8946@viajes.cl,591058,56533,El Prat de LLobregat,Reus,65,3062,245000,Lufthansa,Santa Coloma de Gramanet;Elda;Puertollano;Marbella,Clase ejecutiva,2026-06-23,2026-06-25
evheca@viajes.cl,591074,5330,san sebastían de los reyes,Dos Hermanas,38,2004,69000,Air France,,Clase económica,2026-03-31,2026-04-01
Lourdesreyes@viajes.cl,591081,55843,Dos Hermanas,Rivas Vaciamadrid,79,2368,222000,Air New Zealand,Reus;Palma de Mallorca,Clase ejecutiva,2026-04-07,2026-04-08
yoapmi@viajes.cl,591117,35053,Córdoba,Marbella,71,1534,81000,Qatar Airways,Oviedo,Clase económica,2026-05-15,2026-05-16
anita1298@viajes.cl,591118,69753,Santa Coloma de Gramanet,GANDíA,25,3225,107000,Vueling,Huelva;Bilbao;Chiclana de la Frontera;Jerez de la Frontera,Clase ejecutiva,2025-01-01,2025-01-03
fernando4948@viajes.cl,591126,96939,Gandía,Madrid,57,1395,114000,Wizz Air,Jaén,Clase económica,2025-01-10,2025-01-10
vicente6381@viajes.cl,591140,27847,San Cristróbal de la Laguna,Badajoz,89,2566,88000,Qantas,Rivas-Vaciamadrid;Castellón de la Plana;Leganés,Primera clase,2026-04-01,2026-04-02
marOAa7069@viajes.cl,591146,61605,Badajoz,Dos Hermanas,99,2816,236000,Air Canada,,Primera clase,2026-04-07,2026-04-08
srguzaze@viajes.cl,591151,79353,Sagunto,Alcalá de Guadaira,14,863,125000,All Nippon Airways (ANA),Cádiz,Clase económica,2025-01-28,2025-01-28
AnitagarcOAa@viajes.cl,591161,3497,Leganés,Puertollano,1,2972,312000,Iberia,Fuenlabrada;Avilés,Clase ejecutiva,2025-06-15,2025-06-17
julio1585@viajes.cl,591162,9571,puertollano,Granada,78,2865,194000,Turkish Airlines,Tarrasa,Primera clase,2025-06-17,2025-06-18
paququ@viajes.cl,591187,31753,Lorca,Avilés,7,3404,164000,Vueling,León,Primera clase,2025-02-09,2025-02-11
Anapatino@viajes.cl,591188,42627,Avilés,Talavera de la Reina,11,3808,296000,Aeroméxico,Linares;Lérida;Santa Lucía de Tirajana;Granollers;Ceuta,Primera clase,2025-02-11,2025-02-13
Sr.tello@viajes.cl,-1,66461,talavera de la reina,Gerona,68,683,135000,,,Clase económica,2025-02-13,2025-02-13
dialsa@viajes.cl,591211,76621,Alcobendas,Segovia,73,2894,154000,British Airways,Collado Villalba;Albacete,Primera clase,2025-05-27,2025-05-29
viOevgu@viajes.cl,591212,43320,Segovia,Mollet del Vallés,61,3300,240000,Frontier Airlines,Ciudad Real;Fuengirola;Pozuelo de Alarcón,Primera clase,2025-05-29,2025-05-31
sr.7950@viajes.cl,591231,32978,Cornellá de Llobregat,Estepona,4,3209,330000,WestJet,Parla,Clase ejecutiva,2025-12-17,2025-12-19
samave@viajes.cl,591232,13828,Estepona,Algeciras,19,4127,465000,All Nippon Airways (ANA),Oviedo;Toledo;Huelva;Ferrol;Majadahonda,Primera clase,2025-12-19,2025-12-21
Gabrielavera@viajes.cl,591233,19237,Algeciras,Gijón,47,274,192000,Frontier Airlines,,Clase ejecutiva,2025-12-21,2025-12-21
agustOAn7570@viajes.cl,591236,30479,La Coruña,Rivas Vaciamadrid,40,4253,324000,Japan Airlines,El Prat de LLobregat;Mollet del Vallés;Alcobendas;Linares;Algeciras,Primera clase,2026-05-14,2026-05-16
stjumoba@viajes.cl,591242,94912,Rivas Vaciamadrid,Madrid,50,1450,127000,JetBlue,Palencia,Clase económica,2026-05-21,2026-05-22
nobece@viajes.cl,591247,29545,cornellá de llobregat,GETAFE,52,221,26000,Singapore Airlines,,Clase ejecutiva,2026-06-22,2026-06-22
Marianovega@viajes.cl,591249,10127,Getafe,Cuenta,15,4064,315000,KLM,Majadahonda;Alcoy;Badalona;Collado Villalba;Chiclana de la Frontera,Primera clase,2026-06-23,2026-06-25
Sr.saldivar@viajes.cl,591250,30026,Cuenta,Torrevieja,94,1663,93000,Etihad Airways,,Clase ejecutiva,2026-06-25,2026-06-26
Bernardoalicea@viajes.cl,591276,71030,Linares,Benalmádena,37,3192,317000,Delta Air Lines,Rivas-Vaciamadrid;Murcia;Badalona;Cartagena,Primera clase,2025-06-05,2025-06-07
Sra.godoy@viajes.cl,591277,86675,Benalmádena,FUENGIROLA,75,3545,183000,Air Canada,Avilés;Cornellá de Llobregat;Las Palmas de Gran Canaria;Ciudad Real,Clase ejecutiva,2025-06-07,2025-06-09
rebeca1767@viajes.cl,591279,91850,Fuengirola,Talavera de la Reina,47,2071,94000,Air France,El Prat de LLobregat;Alcalá de Guadaira,Clase ejecutiva,2025-06-10,2025-06-11
coesma@viajes.cl,591306,74559,Vitoria,Valdemoro,62,2391,159000,Ryanair,Granollers;Salamanca,Primera clase,2025-12-12,2025-12-13
stemgaja@viajes.cl,591307,76825,Valdemoro,Toledo,62,1703,166000,WestJet,Zaragoza;Chiclana de la Frontera,Clase ejecutiva,2025-12-13,2025-12-14
alejandra9569@viajes.cl,591309,69897,El Puerto de Santa María,Paterna,33,4091,482000,Qatar Airways,Torremolinos;Fuengirola;Cádiz,Primera clase,2025-11-05,2025-11-07
stsaalre@viajes.cl,591314,3447,paterna,Vigo,28,2232,127000,Etihad Airways,Cornellá de Llobregat,Clase ejecutiva,2025-11-11,2025-11-12
maarhe@viajes.cl,591345,48975,Algeciras,Reus,12,3117,122000,Lufthansa,Gecho,Clase ejecutiva,2026-09-06,2026-09-08
Felipemadrid@viajes.cl,591346,98062,Reus,Barcelona,62,2205,186000,Copa Airlines,,Clase ejecutiva,2026-09-08,2026-09-09
Eduardoviera@viajes.cl,591354,6308,Motril,Torrelavega,97,379,190000,Ryanair,,Clase ejecutiva,2025-03-20,2025-03-20
MigueltOollez@viajes.cl,591359,45627,Torrelavega,Burgos,100,2041,157000,Delta Air Lines,Benidorm,Clase económica,2025-03-24,2025-03-25
stclsimo@viajes.cl,-1,78572,,Segovia,52,1007,84000,Turkish Airlines,Lorca,Clase económica,2025-02-19,2025-02-19
luabir@viajes.cl,591368,17808,Calahorra,Majadahonda,24,3417,159000,Wizz Air,Cartagena;Córdoba,Primera clase,2026-02-05,2026-02-07
AndrOosdelao@viajes.cl,591369,60012,majadahonda,TORRELAVEGA,95,1503,199000,Air New Zealand,Irún;Cerdañola del Vallés,Clase económica,2026-02-07,2026-02-08
Sta.hernOendez@viajes.cl,591374,3389,ceuta,Lorca,96,583,115000,Japan Airlines,,Clase económica,2026-06-28,2026-06-28
nicolOes4043@viajes.cl,591380,67282,Lorca,Santa Cruz de Tenerife,66,2395,269000,Delta Air Lines,Lorca;Telde,Primera clase,2026-07-03,2026-07-04
sr.6787@viajes.cl,591381,68288,santa cruz de tenerife,Jerez de la Frontera,35,2873,93000,United Airlines,,Clase ejecutiva,2026-07-04,2026-07-05
Sra.nOejera@viajes.cl,591386,98848,pozuelo de alarcón,Manresa,5,4017,295000,LATAM Airlines,Sagunto;El Ejido;Zaragoza,Primera clase,2026-11-11,2026-11-13
Raquelgallegos@viajes.cl,591395,78017,Marbella,Cáceres,24,2000,124000,Vueling,Viladecans,Clase económica,2025-02-28,2025-03-01
luz1591@viajes.cl,591403,71271,Cáceres,Getafe,73,3590,379000,Aeroméxico,Mollet del Vallés;Pamplona;Toledo;Santa Coloma de Gramanet,Clase ejecutiva,2025-03-08,2025-03-10
sofia4691@viajes.cl,591442,15663,Torrejón de Ardoz,Santander,41,1221,132000,Etihad Airways,,Clase económica,2025-07-19,2025-07-19
sra.5341@viajes.cl,591443,76032,Santander,Málaga,42,3669,393000,Iberia,Cerdañola del Vallés;Cáceres;Santa Lucía de Tirajana;Pontevedra;Barcelona,Primera clase,2025-07-19,2025-07-21
gabriela3777@viajes.cl,591444,73701,Málaga,Alcalá de Guadaira,61,2369,81000,Ryanair,Mijas,Primera clase,2025-07-21,2025-07-22
ramOIn6494@viajes.cl,591488,38984,Pamplona,La Línea de la Concepción,5,1402,57000,EasyJet,,Clase económica,2026-03-24,2026-03-24
marOAa9841@viajes.cl,591489,986,La Línea de la Concepción,Mataró,90,4209,369000,Alaska Airlines,Motril;Calahorra;Reus,Primera clase,2026-03-24,2026-03-26
natalia4353@viajes.cl,591490,77615,Mataró,Majadahonda,13,1576,117000,Lufthansa,San Fernando;Tarrasa,Clase económica,2026-03-26,2026-03-27
fernando4681@viajes.cl,591505,72403,Torrejón de Ardoz,MATARó,44,811,75000,Japan Airlines,,Clase económica,2026-09-03,2026-09-03
josOo2652@viajes.cl,591508,59369,Mataró,Orihuela,13,3747,325000,Southwest Airlines,Leganés;Palma de Mallorca;Ceuta;Torrelavega,Primera clase,2026-09-05,2026-09-07
sra.3223@viajes.cl,591509,57472,orihuela,PATERNA,20,961,130000,American Airlines,,Clase económica,2026-09-07,2026-09-07
hugo336@viajes.cl,591525,10539,Zamora,Jaén,18,419,39000,Emirates,,Clase ejecutiva,2026-11-12,2026-11-12
mapame@viajes.cl,591529,85585,Jaén,Pozuelo de Alarcón,77,4251,222000,WestJet,Mataró;Móstoles;Rubí;Inca,Primera clase,2026-11-15,2026-11-17
alejandro9789@viajes.cl,591562,26204,Alcalá de Guadaira,Vigo,2,3253,286000,Ethiopian Airlines,Lérida;Cerdañola del Vallés;Valdemoro,Primera clase,2025-09-19,2025-09-21
rebeca2664@viajes.cl,591583,8432,Baracaldo,Alcoy,10,431,114000,Lufthansa,,Clase económica,2026-02-23,2026-02-23
OIscar2228@viajes.cl,591585,72980,Alcoy,Sanlúcar de Barrameda,83,3032,343000,KLM,Badajoz,Clase ejecutiva,2026-02-24,2026-02-26
sonia2196@viajes.cl,591593,37162,Segovia,Alcorcón,70,4197,169000,Frontier Airlines,Almería;Marbella;Santander;Mijas,Primera clase,2026-06-23,2026-06-25
josOo586@viajes.cl,591598,43830,Alcorcón,Alcoy,95,1632,85000,KLM,Alcalá de Henares,Clase ejecutiva,2026-06-29,2026-06-30
luabir@viajes.cl,591599,3971,Alcoy,Torremolinos,39,313,197000,All Nippon Airways (ANA),,Clase ejecutiva,2026-06-30,2026-06-30
teodoro7348@viajes.cl,591610,65215,Rubí,Pontevedra,25,1850,58000,Alaska Airlines,Salamanca;Orense,Clase ejecutiva,2026-10-16,2026-10-17
Juliovaca@viajes.cl,591614,3425,Pontevedra,Jerez de la Frontera,93,4212,195000,United Airlines,San Fernando;Gecho;Sagunto;Gandía,Primera clase,2026-10-20,2026-10-22
Juliovaca@viajes.cl,591628,98196,Gandía,Benalmádena,86,1651,132000,Japan Airlines,Vigo,Clase ejecutiva,2025-08-19,2025-08-20
tocaac@viajes.cl,591635,-1,benalmádena,Granollers,62,310,55000,,,Clase económica,2025-08-26,2025-08-26
maesla@viajes.cl,591640,41741,Puertollano,Badalona,43,1680,177000,Emirates,Castellón de la Plana,Clase económica,2026-09-03,2026-09-04
carolina5670@viajes.cl,591641,19882,Badalona,Ferrol,31,2018,89000,Ethiopian Airlines,Torrelavega,Clase económica,2026-09-04,2026-09-05
dOobora5259@viajes.cl,591646,5964,Granada,Estepona,53,2340,179000,JetBlue,León,Primera clase,2025-04-19,2025-04-20
adOen4808@viajes.cl,591651,60712,Estepona,Chiclana de la Frontera,61,4226,416000,Iberia,Zamora;Santiago de Compostela;Ávila;Badalona,Primera clase,2025-04-24,2025-04-26
cldese@viajes.cl,591666,62253,Leganés,CUENTA,7,3925,169000,,Molina de Segura;Cerdañola del Vallés;Guadalajara;Salamanca;Gijón,Primera clase,2025-10-17,2025-10-19
lorenzo7999@viajes.cl,591680,21212,Segovia,Granollers,56,1230,138000,Southwest Airlines,,Clase económica,2026-11-12,2026-11-12
tomOeso@viajes.cl,591695,25963,Collado Villalba,Santiago de Compostela,28,922,64000,American Airlines,,Clase económica,2025-01-08,2025-01-08
Sta.saiz@viajes.cl,591697,26922,Santiago de Compostela,Orense,96,3119,356000,American Airlines,Alcoy;Marbella;Sabadell;Barcelona,Primera clase,2025-01-09,2025-01-11
Leonorgallegos@viajes.cl,591741,64150,Inca,Calahorra,48,1450,144000,Aeroméxico,Torrejón de Ardoz;Madrid,Clase ejecutiva,2025-02-28,2025-03-01
jucOococa@viajes.cl,591744,40858,Calahorra,Burgos,24,3014,390000,Emirates,Móstoles;Pozuelo de Alarcón,Primera clase,2025-03-03,2025-03-05
rebeca9169@viajes.cl,591747,96769,Burgos,,51,278,-1,Frontier Airlines,,Clase económica,2025-03-07,2025-03-07
berumo@viajes.cl,591748,16005,Lérida,Lérida,52,1894,185000,Air New Zealand,,Clase ejecutiva,2025-07-19,2025-07-20
Sra.orta@viajes.cl,591753,28185,Lérida,Ponferrada,4,4093,224000,All Nippon Airways (ANA),Alcobendas;Orense;Málaga;Guadalajara;Castellón de la Plana,Primera clase,2025-07-24,2025-07-26
horacio790@viajes.cl,591755,60697,Sabadell,Alcoy,20,1238,69000,Air New Zealand,,Clase económica,2026-04-26,2026-04-26
marOAa9841@viajes.cl,591760,88582,Alcoy,Oviedo,27,2846,150000,Qatar Airways,Cádiz;Huelva;Salamanca,Clase ejecutiva,2026-04-30,2026-05-01
coesma@viajes.cl,591768,32124,Santiago de Compostela,Arrecife,96,2178,126000,Southwest Airlines,,Primera clase,2026-09-25,2026-09-26
agustOAn6873@viajes.cl,591769,89077,Arrecife,Rivas Vaciamadrid,2,1809,104000,United Airlines,Madrid;Badajoz,Clase económica,2026-09-26,2026-09-27
heveto@viajes.cl,591786,30881,Gandía,Torrejón de Ardoz,50,3853,477000,Copa Airlines,Roquetas de Mar;Rivas-Vaciamadrid;Collado Villalba;Elche;Santander,Primera clase,2026-06-12,2026-06-14
ignacio7232@viajes.cl,591788,64057,Calahorra,Valdemoro,99,2403,290000,Air Canada,El Ejido;Sevilla;Fuenlabrada,Clase ejecutiva,2025-03-17,2025-03-18
srpideme@viajes.cl,591853,63246,Chiclana de la Frontera,Granada,96,1611,146000,Alaska Airlines,San Cristróbal de la Laguna,Clase económica,2025-05-31,2025-06-01
Sta.rojas@viajes.cl,591854,81269,Granada,Baracaldo,37,1127,87000,Spirit Airlines,,Clase económica,2025-06-01,2025-06-01
teresa7152@viajes.cl,591860,40036,Pozuelo de Alarcón,Madrid,90,325,197000,Etihad Airways,,Clase ejecutiva,2026-07-28,2026-07-28
natalia3890@viajes.cl,591861,88753,Madrid,ALICANTE,91,1031,75000,Frontier Airlines,,Clase económica,2026-07-28,2026-07-28
Marianaperales@viajes.cl,591862,13679,Alicante,Cuenta,39,590,42000,Iberia,,Clase económica,2026-07-28,2026-07-28
horacio1948@viajes.cl,591878,66416,Santa Coloma de Gramanet,Baracaldo,57,828,66000,Ethiopian Airlines,,Clase económica,2025-01-28,2025-01-28
JosOolOIpez@viajes.cl,591879,74850,baracaldo,Ciudad Real,49,912,98000,Frontier Airlines,,Clase económica,2025-01-28,2025-01-28
dosech@viajes.cl,591881,35822,elda,Murcia,79,2230,157000,United Airlines,Zamora;Fuenlabrada,Primera clase,2026-03-08,2026-03-09
COosarleOIn@viajes.cl,591882,68840,Oviedo,Linares,94,412,78000,Iberia,,Clase ejecutiva,2025-02-17,2025-02-17
sr.7273@viajes.cl,591888,57908,linares,Gijón,59,122,168000,Avianca,,Clase ejecutiva,2025-02-22,2025-02-22
conchita3389@viajes.cl,591904,76490,El Puerto de Santa María,CEUTA,72,692,84000,Turkish Airlines,,Clase ejecutiva,2025-05-21,2025-05-21
Magdalenaperea@viajes.cl,591920,33170,Puertollano,Castellón de la Plana,62,1544,85000,United Airlines,Ferrol,Clase ejecutiva,2026-08-06,2026-08-07
maricarmen9617@viajes.cl,591925,98984,Castellón de la Plana,Getafe,94,2180,237000,All Nippon Airways (ANA),,Clase ejecutiva,2026-08-11,2026-08-12
stvOAesma@viajes.cl,591927,74663,Getafe,MóSTOLES,31,388,43000,American Airlines,,Clase ejecutiva,2026-08-13,2026-08-13
joedrOAmOo@viajes.cl,591948,6557,Lorca,San Cristróbal de la Laguna,62,2266,229000,Air New Zealand,,Primera clase,2026-06-17,2026-06-18
concepciOIn2778@viajes.cl,591949,58186,San Cristróbal de la Laguna,Almería,71,4272,475000,British Airways,Elda;Albacete;Lorca;Arrecife;Madrid,Primera clase,2026-06-18,2026-06-20
cristina1544@viajes.cl,591954,50198,Almería,Zamora,95,2146,178000,Qatar Airways,Paterna,Clase económica,2026-06-24,2026-06-25
majoalav@viajes.cl,591988,10651,Torrevieja,SABADELL,10,312,121000,Aeroméxico,,Clase económica,2026-11-23,2026-11-23
marian@viajes.cl,591994,12042,Sabadell,FERROL,52,1135,109000,Wizz Air,,Clase económica,2026-11-28,2026-11-28
repega@viajes.cl,591998,37956,Ferrol,Torrejón de Ardoz,94,3803,470000,JetBlue,Valencia;Orihuela;Santa Coloma de Gramanet;Ciudad Real,Primera clase,2026-12-01,2026-12-03
magufi@viajes.cl,592004,66774,Ferrol,Sagunto,30,2614,207000,LATAM Airlines,Calahorra,Primera clase,2025-12-21,2025-12-22
Juliobaeza@viajes.cl,592051,86070,Ponferrada,Alicante,30,554,94000,Spirit Airlines,,Clase ejecutiva,2026-10-06,2026-10-06
fernando3669@viajes.cl,592057,2271,Coslada,Gerona,12,1190,111000,All Nippon Airways (ANA),,Clase económica,2025-01-17,2025-01-17
manuela4257@viajes.cl,592058,11980,Gerona,Granollers,65,3555,193000,Emirates,León,Clase ejecutiva,2025-01-17,2025-01-19
sr.4355@viajes.cl,592059,17688,Granollers,Valdemoro,93,3648,273000,American Airlines,Cerdañola del Vallés;Hospitalet de LLobregat,Primera clase,2025-01-19,2025-01-21
segama@viajes.cl,592081,29166,Burgos,La Coruña,13,796,138000,United Airlines,Marbella,Clase económica,2025-10-23,2025-10-23
lourdes7642@viajes.cl,592082,12871,La Coruña,Málaga,92,195,134000,Emirates,,Clase económica,2025-10-23,2025-10-23
joedvamo@viajes.cl,592088,20525,Málaga,Elda,6,3282,204000,Ryanair,Ponferrada,Clase ejecutiva,2025-10-28,2025-10-30
crriva@viajes.cl,592111,85281,Majadahonda,Manresa,45,3866,237000,American Airlines,Reus;Badalona;Rivas-Vaciamadrid,Primera clase,2026-04-23,2026-04-25
iscela@viajes.cl,592120,53078,El Prat de LLobregat,Córdoba,38,2412,129000,Vueling,Torrevieja;Jaén,Primera clase,2025-05-30,2025-05-31
Patriciotello@viajes.cl,592121,78535,Córdoba,Reus,16,2628,147000,Ethiopian Airlines,Rivas-Vaciamadrid,Primera clase,2025-05-31,2025-06-01
Vicenteolivera@viajes.cl,592123,6692,Córdoba,Valdemoro,88,2519,276000,JetBlue,Sagunto,Clase ejecutiva,2025-05-01,2025-05-02
ocarga@viajes.cl,592129,11510,Valdemoro,Madrid,1,2433,268000,Turkish Airlines,El Ejido,Primera clase,2025-05-07,2025-05-08
sra.8658@viajes.cl,592146,15957,Santiago de Compostela,Sevilla,14,2260,182000,Alaska Airlines,Las Palmas de Gran Canaria,Clase ejecutiva,2026-09-28,2026-09-29
gabriela3777@viajes.cl,592153,53412,Sevilla,Granollers,30,4257,440000,Delta Air Lines,Alcobendas;Castellón de la Plana;Puertollano,Primera clase,2026-10-05,2026-10-07
heveto@viajes.cl,592174,34602,Santiago de Compostela,Majadahonda,60,2621,123000,Air New Zealand,Cartagena;Alcalá de Henares,Primera clase,2025-11-13,2025-11-14
riniga@viajes.cl,592179,15175,Palencia,Puertollano,63,3676,449000,Air New Zealand,Torrejón de Ardoz;Estepona;Sevilla,Primera clase,2026-03-06,2026-03-08
feagor@viajes.cl,592196,16041,Molina de Segura,MOTRIL,75,321,136000,WestJet,,Clase ejecutiva,2025-05-27,2025-05-27
silvia6632@viajes.cl,592197,6713,Motril,Motril,56,1204,120000,Air Canada,,Clase económica,2025-05-27,2025-05-27
AdrianalebrOIn@viajes.cl,592198,57423,Motril,Motril,12,3666,170000,Alaska Airlines,Oviedo;Parla;San Fernando;Coslada,Primera clase,2025-05-27,2025-05-29
srmacrma@viajes.cl,592205,31471,Salamanca,Avilés,35,3777,485000,Air France,Málaga;Rivas-Vaciamadrid,Primera clase,2025-12-09,2025-12-11
marco1971@viajes.cl,592206,89752,Avilés,Coslada,17,826,47000,Aeroméxico,Estepona,Clase económica,2025-12-11,2025-12-11
natalia3890@viajes.cl,592211,65998,Alcobendas,Collado Villalba,54,2874,216000,Air Canada,Hospitalet de LLobregat;Salamanca;Santa Coloma de Gramanet,Clase ejecutiva,2025-01-28,2025-01-29
isabel6217@viajes.cl,592213,78516,Collado Villalba,Ponferrada,60,940,73000,WestJet,,Clase económica,2025-01-30,2025-01-30
andrOos1126@viajes.cl,592216,92306,ponferrada,SAN CRISTRóBAL DE LA LAGUNA,43,1322,86000,KLM,Sevilla,Clase económica,2026-05-07,2026-05-07
MOInicaledesma@viajes.cl,592256,16666,Sevilla,Torrelavega,94,2815,102000,LATAM Airlines,,Clase ejecutiva,2025-05-20,2025-05-21
patricia1147@viajes.cl,592263,23119,Torrelavega,Gandía,71,4263,406000,Delta Air Lines,San Sebastián;Leganés;Alcobendas;Palma de Mallorca,Primera clase,2025-05-27,2025-05-29
hozavi@viajes.cl,592271,46496,Gandía,Paterna,70,3347,390000,EasyJet,Huelva;Huelva,Clase ejecutiva,2025-06-05,2025-06-07
Diegoalva@viajes.cl,592272,7718,Reus,Guadalajara,45,1433,47000,Aeroméxico,,Clase económica,2025-01-31,2025-01-31
ramOIn6494@viajes.cl,592273,76838,guadalajara,LEGANéS,25,174,94000,JetBlue,,Clase económica,2025-01-31,2025-01-31
mafeon@viajes.cl,592280,14270,Leganés,Majadahonda,16,936,120000,Avianca,,Clase económica,2025-02-06,2025-02-06
beloar@viajes.cl,592281,32614,Elda,Cuenta,73,1587,95000,All Nippon Airways (ANA),San Cristróbal de la Laguna,Clase económica,2026-09-19,2026-09-20
Lorenzomalave@viajes.cl,592288,54876,Cuenta,Granollers,76,214,8000,American Airlines,,Clase ejecutiva,2026-09-26,2026-09-26
clqume@viajes.cl,592295,85694,alcalá de guadaira,Puertollano,54,2744,85000,EasyJet,San Fernando;Algeciras,Primera clase,2026-05-28,2026-05-29
marilu8879@viajes.cl,592296,93856,badalona,Guadalajara,17,2676,217000,Etihad Airways,Albacete;La Línea de la Concepción,Primera clase,2025-05-05,2025-05-06
inOos8100@viajes.cl,592297,41095,Guadalajara,Orihuela,89,884,72000,JetBlue,Estepona,Clase económica,2025-05-06,2025-05-06
anbome@viajes.cl,592309,23316,Madrid,Pontevedra,87,3216,191000,LATAM Airlines,Cartagena;Murcia;Jerez de la Frontera,Primera clase,2026-02-08,2026-02-10
JuanasOeenz@viajes.cl,592315,22220,Pontevedra,Jaén,90,1572,187000,Southwest Airlines,Orense,Clase ejecutiva,2026-02-15,2026-02-16
Sr.curiel@viajes.cl,592323,77991,Mataró,Almería,14,3696,239000,Etihad Airways,Benalmádena;Logroño;Gecho;Calahorra,Primera clase,2025-12-14,2025-12-16
amalia5995@viajes.cl,592324,25953,Almería,Ávila,23,389,185000,Lufthansa,,Clase económica,2025-12-16,2025-12-16
Gustavozamudio@viajes.cl,592346,16204,Mataró,TORREJóN DE ARDOZ,45,2041,110000,Avianca,Jaén;Zaragoza,Clase ejecutiva,2025-07-15,2025-07-16
jerOInimo3783@viajes.cl,592347,99674,torrejón de ardoz,Manresa,71,2862,192000,Copa Airlines,Chiclana de la Frontera,Clase ejecutiva,2025-07-16,2025-07-17
adela2214@viajes.cl,592359,43511,Cornellá de Llobregat,Lugo,55,2815,145000,Singapore Airlines,Sabadell,Primera clase,2025-10-11,2025-10-12
timoteo8683@viajes.cl,592360,61744,Lugo,Majadahonda,57,450,13000,Japan Airlines,,Clase económica,2025-10-12,2025-10-12
sta.7226@viajes.cl,592414,65057,Cerdañola del Vallés,Pamplona,63,982,141000,Air New Zealand,Vitoria,Clase económica,2026-01-27,2026-01-27
sayOeme@viajes.cl,592422,51962,Pamplona,Alcorcón,54,3321,361000,Qatar Airways,Pamplona;Málaga,Primera clase,2026-02-03,2026-02-05
eduardo5176@viajes.cl,592427,51439,Alcorcón,La Coruña,74,4201,303000,Qatar Airways,Torremolinos;Gecho;Vitoria;Mollet del Vallés,Primera clase,2026-02-09,2026-02-11
Virginiaparedes@viajes.cl,592433,95091,Torrelavega,Elche,8,1256,134000,United Airlines,,Clase económica,2026-09-28,2026-09-28
MiguelbermOUdez@viajes.cl,592448,24971,Orense,Telde,45,948,-1,JetBlue,Torremolinos,Clase económica,2025-08-21,0000-00-00
Sta.leyva@viajes.cl,592477,26270,mataró,Elda,64,262,62000,Wizz Air,,Clase ejecutiva,2025-03-25,2025-03-25
Jorgetapia@viajes.cl,592478,10747,Elda,Jerez de la Frontera,87,2463,163000,Qantas,,Primera clase,2025-03-25,2025-03-26
cacefa@viajes.cl,592480,30045,Jerez de la Frontera,Móstoles,65,1807,156000,Japan Airlines,Guadalajara;Avilés,Clase ejecutiva,2025-03-27,2025-03-28
ester2114@viajes.cl,592519,737,Fuenlabrada,San Sebastián,47,1792,164000,Aeroméxico,Rubí;El Prat de LLobregat,Clase económica,2026-08-08,2026-08-09
Mariluceja@viajes.cl,592526,89878,San Sebastián,Marbella,37,479,188000,Wizz Air,,Clase económica,2026-08-15,2026-08-15
Danielaarguello@viajes.cl,592531,5799,marbella,Roquetas de Mar,26,2273,95000,Lufthansa,Santa Cruz de Tenerife;Valladolid;Fuengirola,Clase ejecutiva,2026-08-19,2026-08-20
